,fighter_id,name,natinality_name,wins,losses,total_matches,win_pct,avg_gained_point,avg_skipped_point,takedown_score,takedown_success_count,total_takedown_count,takedown_success_rate,takedown_per_fight_total,average_takedown_points_per_fight,single_leg_takedown_count,single_leg_takedown_success_rate,double_leg_takedown_success_rate,double_leg_takedown_count,defense_score,action_skipped_points_per_fight,total_successful_defenses_per_fight,action_escape_rate,takedown_parter_escape_rate,pin_to_parter_escape_rate,roll_escape_rate,protection_zone_escape_rate,parterre_escape_rate,total_action_counts_per_fight,offense_score,protection_zone_counts_per_fight,action_points_per_fight,action_counts_per_fight,action_success_rate,protection_zone_success_rate,protection_zone_points_per_fight,roll_success_rate,roll_count_per_fight,roll_points_per_fight,parterre_success_rate,parterre_points_per_fight,successful_parterre_attempts_per_match,total_parterre_per_match,durability_score,defense_score_durability,offense_score_durability,takedown_score_durability,passivity_per_fight,overall_score,Completed
307,25672,Kiryl MASKEVICH,ain,16,9,25,0.64,5.28,3.68,0.9,28.0,33.0,0.85,2.7,3.7,,,,,0.32,,0.52,0.19,0.18,,0.0,0.0,0.0,0.65,0.78,0.26,5.52,2.7,0.85,1.0,0.26,0.67,0.26,0.52,0.67,0.52,0.26,0.39,0.5,0.07,0.63,0.66,0.38,0.625,1
308,23458,BATIRMURZAEV Yusup,kaz,8,8,16,0.5,5.0,4.875,,,,,1.67,0.0,,,,,0.32,,0.0,0.17,0.5,,0.0,0.0,0.0,0.0,0.78,0.0,3.33,1.67,1.0,,0.0,1.0,1.33,2.67,1.0,2.67,1.33,1.33,0.0,,,,0.0,,0
309,22557,Arman AVAGYAN,arm,30,22,52,0.58,5.711538461538462,4.961538461538462,0.98,7.0,14.0,0.5,4.33,6.0,,,,,0.68,,0.99,0.57,0.83,,0.33,0.0,0.5,0.98,0.78,0.0,9.0,4.33,0.59,,0.0,1.0,0.33,0.67,1.0,0.67,0.33,0.33,0.68,0.69,0.98,0.95,0.0,0.78,0
310,22574,Osman NURMAGOMEDOV,aze,28,8,36,0.78,6.861111111111112,2.0,,25.0,66.0,0.38,4.09,2.17,6.0,0.32,,,,,,0.54,0.79,,,0.0,,,0.78,0.74,6.87,4.09,0.7,1.0,0.74,1.0,1.13,2.26,1.0,2.26,1.13,1.13,0.03,,,,,,1
311,30770,Abubakar MUTALIEV,rwf,1,2,3,0.33,5.666666666666666,4.0,,2.0,7.0,0.29,4.5,2.0,1.0,0.2,1.0,1.0,,,,0.29,0.4,0.0,,,,,0.78,0.5,8.5,4.5,0.6,1.0,0.5,0.75,1.5,3.0,0.75,3.0,1.5,2.0,0.53,0.43,,0.0,,,0
312,23380,Murat LOKIAYEV,aze,7,8,15,0.47,4.6,3.133333333333333,0.6,10.0,22.0,0.45,3.36,2.64,,,,,0.4,,0.0,0.2,0.7,0.25,0.0,0.0,0.2,0.0,0.78,0.29,6.57,3.36,0.76,1.0,0.29,0.82,1.0,2.0,0.82,2.0,1.0,1.21,0.08,,,,0.84,0.4650000000000001,1
313,22678,Yaroslav FILCHAKOV,ukr,24,15,39,0.62,4.17948717948718,2.230769230769231,,,,,2.0,0.0,,,,,,,,0.0,0.0,,,,,,0.77,0.5,2.5,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.0,,,,,0
314,23216,Elmer Joakim MATTILA,fin,8,15,23,0.35,3.0,3.826086956521739,0.74,1.0,1.0,1.0,1.75,1.0,,,,,0.0,,0.58,0.09,0.5,,0.0,0.0,0.0,0.0,0.77,0.25,2.75,1.75,1.0,1.0,0.25,,0.0,0.0,1.0,0.5,0.25,0.25,0.27,0.0,,,0.5,0.445,0
315,21726,Alejandro Enrique VALDES TOBIER,cub,18,6,24,0.75,7.666666666666665,2.416666666666667,0.6,1.0,2.0,0.5,2.5,2.0,1.0,0.5,,,1.0,,0.0,1.0,1.0,,,,,0.0,0.77,0.0,6.0,2.5,0.83,,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,,,,0.0,0.5925,0
316,22623,Sebastian NAD,srb,15,10,25,0.6,3.12,3.48,,2.0,3.0,0.67,2.75,1.5,,,,,,,,0.15,0.33,0.0,,,0.33,,0.77,0.0,5.0,2.75,0.85,,0.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.58,0.26,,0.72,,,0
317,23662,Pridon ABULADZE,geo,17,9,26,0.65,4.884615384615385,3.923076923076923,0.3,11.0,20.0,0.55,3.04,1.42,,,,,0.01,,0.6,0.15,0.45,,0.0,0.0,0.25,0.75,0.77,0.88,4.92,3.04,0.83,1.0,0.88,0.44,0.15,0.23,0.55,0.38,0.23,0.42,0.54,0.15,0.36,0.63,0.3,0.405,0
318,22650,Ibragim MAGOMADOV,kaz,18,10,28,0.64,4.571428571428571,2.821428571428572,,,1.0,0.0,3.0,0.0,,,,,,,,0.5,0.8,,,0.0,,,0.77,1.0,4.5,3.0,0.86,1.0,1.0,1.0,1.5,3.0,1.0,3.0,1.5,1.5,0.59,0.68,,0.0,,,0
319,23452,Batyrbek TCAKULOV,svk,27,7,34,0.79,7.088235294117648,2.676470588235294,,1.0,8.0,0.13,6.0,2.0,,,0.33,1.0,,,,0.82,0.87,,,,1.0,,0.77,0.0,10.0,6.0,0.43,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17,,,,,,0
320,22640,Hansu RYU,kor,28,13,41,0.68,4.682926829268292,2.804878048780488,,1.0,1.0,1.0,2.0,0.67,,,,,,,,0.17,0.33,0.0,,0.0,0.0,,0.77,0.0,2.67,2.0,1.0,,0.0,,0.5,0.0,,0.0,0.0,0.0,0.56,0.29,,,,,0
321,22703,Arif NIFTULLAYEV,aze,7,9,16,0.44,3.25,3.5,0.0,4.0,27.0,0.15,4.13,1.0,,,,,0.43,,0.0,0.34,0.7,0.0,0.0,0.0,0.11,0.0,0.77,0.25,6.69,4.13,0.68,1.0,0.38,0.7,0.88,1.5,0.74,1.88,1.06,1.44,0.12,,,,0.9,0.33,1
322,30183,Akhmednabi GVARZATILOV,aze,4,3,7,0.57,9.0,6.285714285714286,,4.0,5.0,0.8,2.5,5.0,2.0,1.0,,,,,,0.33,1.0,,,,0.0,,0.77,0.0,6.0,2.5,0.83,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
323,30228,Oleksii MASYK,ukr,5,5,10,0.5,4.5,3.8,,3.0,3.0,1.0,2.67,0.67,,,,,,,,0.26,0.56,,,0.0,0.38,,0.77,0.44,4.11,2.67,0.89,1.0,0.44,0.75,0.67,1.33,0.75,1.33,0.67,0.89,0.55,0.45,,0.64,,,0
324,22719,Oskar MARVIK,nor,26,20,46,0.57,3.347826086956522,2.08695652173913,0.62,3.0,8.0,0.38,2.84,0.22,,,,,0.33,,0.54,0.19,0.5,0.0,0.33,0.0,0.11,0.6,0.77,0.89,3.54,2.84,0.9,0.97,0.89,0.73,0.43,0.76,0.74,0.81,0.46,0.62,0.47,0.5,0.46,,0.4,0.5475,0
325,27161,Amin Mohammadzaman MIRZAZADEH,iri,15,0,15,1.0,4.6,0.9333333333333332,,4.0,5.0,0.8,2.8,0.8,,,,,,,,0.45,1.0,,,,0.86,,0.77,0.53,4.67,2.8,0.86,0.89,0.67,0.71,0.8,1.6,0.72,1.73,0.87,1.2,0.51,0.83,,0.49,,,1
326,23373,Semen Sergeevich NOVIKOV,bul,24,8,32,0.75,5.5625,3.03125,0.41,10.0,25.0,0.4,3.13,1.25,,,,,0.2,,0.51,0.21,0.44,0.0,0.0,0.0,0.45,0.77,0.77,0.21,5.42,3.13,0.81,1.0,0.21,0.93,0.54,1.17,0.93,1.33,0.58,0.63,0.46,0.75,0.82,0.66,0.42,0.46,1
327,27038,Stepan MARYANYAN,rus,20,2,22,0.91,7.318181818181817,1.045454545454546,,,,,3.0,0.0,,,,,,,,0.0,,0.0,,,0.0,,0.77,0.33,5.67,3.33,0.91,1.0,0.33,0.83,1.67,3.33,0.83,3.33,1.67,2.0,0.6,0.0,,,,,0
328,23358,Mateusz Lucjan BERNATEK,pol,14,11,25,0.56,4.12,3.6,,1.0,1.0,1.0,2.2,0.8,,,,,,,,0.36,0.33,,,,0.5,,0.77,0.0,4.2,2.2,0.92,,0.0,1.0,0.8,1.6,1.0,1.6,0.8,0.8,0.52,0.75,,,,,0
329,25676,Peter OEHLER,ger,9,8,17,0.53,2.882352941176471,3.470588235294118,,,,,2.0,0.0,,,,,0.03,,0.71,0.21,0.5,,0.33,,0.33,0.66,0.77,0.67,2.67,2.0,1.0,1.0,0.67,,0.0,0.0,,0.0,0.0,0.0,0.48,0.0,0.69,,0.25,,0
330,22307,Mykyta ALIEKSIEIEV,ukr,17,14,31,0.55,6.0,4.838709677419354,0.6,1.0,2.0,0.5,3.0,4.0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.76,1.0,7.0,3.0,0.75,1.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.34,0
331,20151,Mushegh MKRTCHYAN,arm,19,9,28,0.68,6.392857142857143,4.035714285714286,,1.0,2.0,0.5,4.0,2.0,1.0,1.0,,,,,,0.4,0.6,0.0,,0.0,0.5,,0.76,0.0,7.0,4.0,0.67,,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.63,0.75,,0.0,,,0
332,30148,Gamzatgadzsi HALIDOV,hun,1,3,4,0.25,3.5,4.0,,2.0,2.0,1.0,1.5,2.0,1.0,1.0,,,,,,0.67,0.8,,,0.0,,,0.76,0.0,3.0,1.5,1.0,,0.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.46,1.0,,0.79,,,0
333,30039,Albert SARITOV,rou,7,6,13,0.54,3.692307692307692,2.615384615384615,,,,,1.5,0.0,,,,,,,,0.33,0.33,,,,,,0.76,0.0,3.0,1.5,1.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.48,0.68,,,,,0
334,29140,Mahir AMIRASLANOV,aze,3,1,4,0.75,7.5,5.5,,1.0,2.0,0.5,3.0,4.0,1.0,0.5,,,,,,0.0,,,,,,,0.76,0.0,7.0,3.0,0.75,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.51,0.0,,,,,0
335,28049,Aleksandr Andreevitch KOMAROV,rus,29,2,31,0.94,6.870967741935484,1.290322580645161,,,1.0,0.0,4.0,0.0,,,,,,,,0.2,,,,,0.0,,0.76,0.67,6.0,4.0,0.71,1.0,0.67,0.75,1.0,2.0,0.75,2.0,1.0,1.33,0.32,,,,,,0
336,22248,Artem MOROZOV,rus,3,1,4,0.75,6.0,4.75,,1.0,3.0,0.33,4.0,2.0,,,,,,,,0.5,1.0,,,,,,0.76,0.0,7.0,4.0,0.67,,0.0,1.0,2.0,4.0,1.0,4.0,2.0,2.0,0.08,,,,,,0
337,22606,Amangali BEKBOLATOV,kaz,20,11,31,0.65,6.225806451612903,3.354838709677419,,,3.0,0.0,5.0,0.0,,,,,,,,0.14,0.33,,,0.0,0.0,,0.76,1.0,8.0,5.0,0.56,1.0,1.0,1.0,2.0,4.0,1.0,6.0,3.0,3.0,0.0,,,,,,0
338,22636,Amantur ISMAILOV,kgz,21,18,39,0.54,5.948717948717949,4.717948717948717,0.61,32.0,52.0,0.62,2.97,3.62,,,,,0.18,,0.52,0.32,0.52,0.0,0.25,0.0,0.41,0.65,0.76,0.1,6.52,2.97,0.77,1.0,0.1,0.82,0.31,0.62,0.87,0.9,0.45,0.52,0.58,0.43,0.34,0.53,0.29,0.5325,0
339,23479,Lasha GOBADZE,geo,28,9,37,0.76,5.0,1.945945945945946,0.55,6.0,10.0,0.6,3.0,4.0,,,,,0.29,,0.0,0.14,1.0,,,0.0,,0.63,0.76,0.2,6.0,3.0,0.79,1.0,0.2,,0.0,0.0,1.0,0.8,0.2,0.2,0.5,0.0,0.48,,0.84,0.525,0
340,22303,Furkan Hamza BAYRAKTAR,tur,3,2,5,0.6,4.0,5.4,,1.0,1.0,1.0,1.0,4.0,,,,,,,,0.0,,,,,,,0.75,0.0,4.0,1.0,1.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.48,0.0,,0.94,,,0
341,35969,Marad HUSEINAU,blr,0,2,2,0.0,2.0,5.0,,,,,2.0,0.0,,,,,,,,0.33,,,,,,,0.75,2.0,2.0,2.0,1.0,1.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
342,21808,Daniel GREGORICH HECHAVARRIA,cub,22,9,31,0.71,4.451612903225807,1.419354838709677,,,,,2.0,0.0,,,,,,,,0.17,0.5,,,,,,0.75,0.0,2.0,2.0,1.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.17,,,,,,0
343,28342,Soslan DAUROV,blr,4,9,13,0.31,3.076923076923077,3.615384615384616,,,,,2.0,0.0,,,,,,,,0.25,0.5,,,,0.0,,0.75,1.0,2.0,2.0,1.0,1.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.51,0.43,,,,,0
344,21541,Abdulrashid SADULAEV,rus,33,2,35,0.94,7.428571428571427,1.2,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,0.75,0.0,2.0,2.0,1.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
345,21595,Balint KORPASI,hun,22,7,29,0.76,4.551724137931035,0.9310344827586206,,,,,2.0,0.0,,,,,,,,1.0,1.0,,,,,,0.75,0.0,2.0,2.0,1.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.6,1.0,,,,,0
346,22619,Gevorg GHARIBYAN,arm,22,14,36,0.61,4.722222222222222,3.083333333333333,0.09,10.0,25.0,0.4,2.89,0.83,,,,,0.46,,0.6,0.22,0.61,0.5,0.2,0.0,0.11,0.75,0.75,0.03,5.09,2.89,0.81,1.0,0.03,0.84,0.77,1.66,0.85,1.89,0.94,1.11,0.57,0.03,0.29,0.19,0.57,0.4675,1
347,25566,Seyeol LEE,kor,7,8,15,0.47,2.2,3.466666666666667,,,,,2.0,0.0,,,,,,,,0.57,0.5,,,,0.67,,0.75,0.0,2.0,2.0,1.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.08,,,,,,0
348,30278,Sakke Petteri PUROLAINEN,fin,2,3,5,0.4,2.0,4.0,,,,,2.0,0.0,,,,,,,,0.0,,,,,0.0,,0.75,0.0,2.0,2.0,1.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.08,,,,,,0
349,28774,Tarek Aziz BENAISSA,alg,8,6,14,0.57,3.357142857142857,4.285714285714286,,,,,2.0,0.0,,,,,,,,0.0,,0.0,,0.0,0.0,,0.75,0.0,2.0,2.0,1.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.4,0.0,,,,,0
350,32578,Gean ALI,rou,0,5,5,0.0,1.6,6.6,0.96,1.0,1.0,1.0,1.0,4.0,,,,,,,0.0,,,,,,,0.0,0.75,0.0,4.0,1.0,1.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0
351,27490,Yasmany Daniel LUGO CABRERA,cub,4,1,5,0.8,4.6,0.6,,,,,2.0,0.0,,,,,,,,0.0,,,,0.0,,,0.75,0.0,2.0,2.0,1.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.08,,,,,,0
352,30551,Dzmitry SALAUYANAU,blr,2,3,5,0.4,3.4,4.2,,1.0,1.0,1.0,1.0,4.0,,,,,,,,0.0,,,,0.0,0.0,,0.75,0.0,4.0,1.0,1.0,,0.0,,0.0,0.0,1.0,4.0,1.0,1.0,0.25,0.0,,,,,0
353,30703,Armen CHOLOKIAN,rus,3,1,4,0.75,4.5,2.25,,1.0,1.0,1.0,1.0,4.0,,,,,,,,0.0,0.0,,,,,,0.75,0.0,4.0,1.0,1.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.23,,,0.94,,,0
354,30714,Mohammad Javad Saadat REZAEI,iri,9,3,12,0.75,4.833333333333333,2.25,,1.0,3.0,0.33,2.75,1.0,,,,,,,,0.0,0.0,,,0.0,0.0,,0.75,0.25,4.5,2.75,0.85,1.0,0.25,1.0,0.75,1.5,1.0,1.5,0.75,0.75,0.08,,,,,,0
355,27018,Ibrahim BOLUKBASI,tur,8,8,16,0.5,5.1875,4.5,,1.0,1.0,1.0,1.0,4.0,,,,,,,,0.4,0.6,,,0.0,,,0.75,0.0,4.0,1.0,1.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
356,21599,Gevorg SAHAKYAN,pol,33,11,44,0.75,4.522727272727272,2.545454545454545,,3.0,5.0,0.6,2.75,2.0,,,,,,,,0.45,0.75,,,,0.5,,0.75,0.0,4.5,2.75,0.85,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.59,1.0,,0.46,,,0
357,23387,Amir Mohammadali GHASEMIMONJEZI,iri,3,2,5,0.6,1.0,3.6,,,,,2.0,0.0,,,,,,,0.0,,,,,,,0.66,0.75,1.0,2.0,2.0,1.0,1.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.31,,0.62,,0.5,,0
358,30193,Tsimur BERDYIEU,blr,5,5,10,0.5,5.3,5.1,,1.0,1.0,1.0,1.0,4.0,,,,,,,,0.5,0.0,,,,,,0.75,0.0,4.0,1.0,1.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0
359,27051,Ahmet YILMAZ,tur,6,6,12,0.5,4.166666666666666,3.75,,,,,2.0,0.0,,,,,,,,0.33,0.0,,,0.0,,,0.75,0.0,2.0,2.0,1.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.6,0.0,,,,,0
360,23673,Samvel GRIGORYAN,arm,8,6,14,0.57,6.0,3.428571428571429,,,,,2.0,0.0,,,,,0.0,,0.74,0.0,,0.0,,,0.0,0.66,0.75,1.0,2.0,2.0,1.0,1.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.56,0.0,0.62,,0.5,,0
361,23413,Andrii YATSENKO,ukr,15,8,23,0.65,8.217391304347826,6.260869565217392,0.06,5.0,16.0,0.31,3.71,1.43,2.0,0.2,0.4,2.0,0.46,,0.97,0.27,0.43,0.0,0.0,0.0,0.2,0.99,0.75,0.0,7.29,3.71,0.67,,0.0,0.87,1.86,3.71,0.89,4.86,2.43,2.71,0.59,0.07,0.97,0.03,0.25,0.465,0
362,27548,Igor OVSIANNIKOV,rus,4,2,6,0.67,4.166666666666666,4.0,,,3.0,0.0,5.0,0.0,,,,,,,,0.83,0.93,,,,0.5,,0.75,0.0,6.0,5.0,0.63,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.33,,,,,,0
363,31902,Alexander SEMISOROW,ger,0,5,5,0.0,4.0,9.0,,,,,2.0,0.0,,,,,0.79,,0.0,0.56,0.83,,,,0.0,0.0,0.75,2.0,2.0,2.0,1.0,1.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0
364,27075,Sergey SEMENOV,rus,18,2,20,0.9,5.4,0.6,,,,,2.33,0.0,,,,,,,,0.5,,,,1.0,,,0.75,0.0,4.33,2.33,0.88,,0.0,0.75,1.0,2.67,0.75,2.67,1.0,1.33,0.3,,,,,,0
365,27076,Behnam Aliakbar MEHDIZADEH ARPATAPEH,iri,9,1,10,0.9,3.8,1.0,,,,,2.0,0.0,,,,,,,,0.5,,,,,1.0,,0.75,1.0,2.0,2.0,1.0,1.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.56,0.68,,,,,0
366,24006,Meirzhan ASHIROV,kaz,9,10,19,0.47,5.842105263157896,5.210526315789473,,,,,2.0,0.0,,,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.75,1.0,2.0,2.0,1.0,1.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0
367,27936,Hossein Ahmad NOURI,iri,7,5,12,0.58,5.0,2.083333333333333,,,,,2.0,0.0,,,,,,,,0.0,0.0,,,,,,0.75,1.0,2.0,2.0,1.0,1.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.51,0.0,,,,,0
368,22275,Muslim IMADAEV,rus,18,3,21,0.86,7.857142857142858,2.333333333333333,,,,,2.0,0.0,,,,,,,,0.25,1.0,,,0.0,,,0.75,1.0,2.0,2.0,1.0,1.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.08,,,,,,0
369,23470,Sailike WALIHAN,chn,22,12,34,0.65,4.941176470588236,3.0,,,,,3.14,0.0,,,,,0.0,,0.74,0.38,0.57,0.0,,,0.0,0.0,0.75,0.57,4.86,3.14,0.81,1.0,0.57,0.67,1.14,2.57,0.69,2.86,1.29,1.86,0.54,0.3,,,0.5,,0
370,24032,Sachino DAVITAIA,geo,9,8,17,0.53,4.470588235294118,3.117647058823529,,,,,2.0,0.0,,,,,,,,0.0,,,,,,,0.75,0.0,2.0,2.0,1.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.17,,,,,,0
371,20302,Gultakin SHIRINOVA,aze,15,11,26,0.58,6.923076923076923,5.384615384615385,0.01,18.0,45.0,0.4,3.36,1.92,4.0,0.16,0.5,3.0,0.9,,0.74,0.5,0.71,0.0,0.33,0.0,0.11,0.87,0.75,0.2,6.84,3.36,0.72,1.0,0.2,0.94,1.24,2.48,0.94,2.72,1.36,1.44,0.52,0.75,0.46,0.21,0.0,0.5449999999999999,1
372,26246,Nika KENTCHADZE,geo,20,8,28,0.71,5.464285714285714,2.892857142857143,,2.0,3.0,0.67,4.0,6.0,1.0,0.5,,,,,,0.77,1.0,0.0,,,0.0,,0.73,1.0,9.0,4.0,0.57,1.0,1.0,,0.0,0.0,1.0,2.0,1.0,1.0,0.6,1.0,,0.87,,,0
373,28855,Mahdi Asgar EBRAHIMI,iri,13,3,16,0.81,4.75,2.25,,1.0,5.0,0.2,4.5,2.0,,,,,,,,0.57,0.6,,,0.0,,,0.73,1.5,7.5,4.5,0.6,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,,,,,,0
374,23212,Krisztian Istvan VANCZA,hun,31,20,51,0.61,4.627450980392156,2.764705882352941,0.6,18.0,48.0,0.58,2.76,2.24,,,,,0.29,,0.0,0.28,0.5,0.0,0.0,0.0,0.4,0.62,0.73,0.18,4.82,2.58,0.79,1.0,0.18,0.73,0.21,0.42,0.8,0.79,0.32,0.39,0.48,0.17,0.24,0.11,0.2,0.525,0
375,23643,Razvan Marian KOVACS,rou,11,12,23,0.48,3.739130434782609,4.608695652173913,0.71,4.0,11.0,0.44,2.64,0.57,1.0,0.5,,,0.0,,0.84,0.44,0.68,,0.0,0.0,0.09,0.87,0.73,0.39,3.33,2.11,0.78,1.0,0.39,1.0,0.22,0.44,1.0,0.44,0.22,0.22,0.6,0.5,0.92,0.26,0.5,0.51,0
376,22641,Parviz NASIBOV,ukr,24,13,37,0.65,3.486486486486486,3.081081081081081,0.66,12.0,13.0,0.92,2.2,1.52,,,,,0.0,,0.61,0.15,0.47,,0.0,0.0,0.13,0.62,0.73,0.24,3.88,2.2,0.9,1.0,0.24,1.0,0.08,0.16,1.0,0.16,0.08,0.08,0.51,0.26,0.46,0.71,0.5,0.475,0
377,22725,Abdellatif Mohamed Ahmed MOHAMED,egy,38,10,48,0.79,4.604166666666666,1.916666666666667,0.55,31.0,45.0,0.69,2.82,2.22,,,,,0.67,,0.0,0.34,0.83,,0.0,0.0,0.0,0.0,0.73,0.51,5.09,2.82,0.8,1.0,0.51,0.78,0.16,0.31,0.8,0.36,0.18,0.22,0.06,,,,0.7,0.5025,1
378,22677,Tamas LEVAI,hun,51,22,73,0.7,4.753424657534247,2.273972602739726,0.11,35.0,64.0,0.55,2.79,1.61,,,,,0.12,,0.0,0.41,0.81,0.0,0.17,0.0,0.29,0.0,0.73,0.22,4.9,2.79,0.81,1.0,0.22,0.82,0.65,1.31,0.86,1.58,0.79,0.92,0.26,,,,0.46,0.305,1
379,22706,Kiril Milenov MILOV,bul,36,14,50,0.72,4.66,2.24,0.37,5.0,13.0,0.38,3.2,1.8,,,,,0.32,,0.0,0.19,1.0,0.0,0.33,0.0,0.07,0.0,0.73,0.2,5.9,3.2,0.74,1.0,0.2,0.85,1.1,2.2,0.85,2.2,1.1,1.3,0.46,0.0,,,0.63,0.47,0
380,23473,Otar ABULADZE,geo,14,12,26,0.54,5.269230769230769,4.230769230769231,0.65,2.0,3.0,0.67,2.75,1.5,,,,,0.29,,0.62,0.07,0.2,0.0,,0.0,0.0,0.94,0.73,0.75,4.0,2.75,0.85,1.0,0.75,1.0,0.25,0.5,0.5,0.5,0.25,0.5,0.52,0.26,0.94,0.55,0.0,0.5475,0
381,22625,Taleh MAMMADOV,aze,33,14,47,0.7,4.063829787234043,2.851063829787234,,3.0,5.0,0.6,2.25,0.88,,,,,,,,0.19,0.0,0.0,,,0.63,,0.73,0.25,3.75,2.25,0.9,1.0,0.25,1.0,0.63,1.25,1.0,1.5,0.75,0.75,0.44,0.15,,0.0,,,0
382,23733,Kamal Ameer BEY,usa,20,13,33,0.61,5.515151515151516,3.03030303030303,0.53,35.0,56.0,0.63,2.66,3.66,,,,,0.77,,0.83,0.39,0.7,0.0,0.4,0.18,0.36,0.8,0.73,0.41,5.72,2.66,0.79,1.0,0.41,0.89,0.25,0.5,0.91,0.63,0.31,0.34,0.55,0.3,0.81,0.51,0.28,0.645,1
383,21648,Iakobi KAJAIA,geo,22,13,35,0.63,3.542857142857143,1.6,0.74,1.0,1.0,1.0,2.0,0.57,,,,,0.0,,0.52,0.29,0.67,,,0.0,1.0,0.63,0.73,0.0,3.43,2.0,0.93,,0.0,0.88,1.0,2.0,0.88,2.0,1.0,1.14,0.46,0.43,0.63,0.68,0.5,0.4825,0
384,22735,Zeynep YETGIL,tur,33,20,53,0.62,5.415094339622642,3.264150943396226,0.0,2.0,6.0,0.33,4.0,3.0,2.0,0.5,,,1.0,,0.74,1.0,1.0,,,,,0.88,0.73,0.5,7.5,4.0,0.62,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.57,1.0,0.16,0.0,0.5,0.575,0
385,28787,Adam Jacob COON,usa,12,6,18,0.67,4.833333333333333,3.0,,,,,2.0,0.0,,,,,,,,0.29,0.5,,,0.0,,,0.73,0.0,1.5,2.0,1.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.13,,,,,,0
386,22188,Magomed ABDULKADYROV,rus,11,3,14,0.79,7.714285714285714,3.0,,1.0,2.0,0.5,2.5,1.0,,,,,,,,0.33,0.33,,,,1.0,,0.73,0.0,5.0,2.5,0.83,,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,,,,,,0
387,23412,Roberti DINGASHVILI,geo,6,14,20,0.3,4.2,7.5,0.42,12.0,24.0,0.5,2.83,1.83,3.0,0.38,0.29,2.0,0.0,,0.58,0.1,0.26,,0.0,0.0,0.04,0.75,0.72,0.72,4.67,2.83,0.81,1.0,0.72,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.48,0.0,0.78,0.7,0.19,0.405,0
388,29029,Nurbek KYZYROV,kaz,3,2,5,0.6,5.6,4.8,,2.0,3.0,0.67,3.0,8.0,,,,,,,,0.25,0.33,,,,,,0.72,0.0,10.0,3.0,0.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,,,0.94,,,0
389,20111,Hayk ABRAHAMYAN,arm,5,5,10,0.5,6.3,3.5,,1.0,2.0,0.5,3.0,2.0,,,,,,,,0.43,0.4,,,,0.5,,0.72,0.0,6.0,3.0,0.75,,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,,,,,,0
